revenue_schedule_id,contract_id,invoice_id,customer_id,revenue_month,performance_obligation,recognition_method,recognized_revenue,deferred_revenue_amount,currency,legal_entity,gl_revenue_account,recognition_status
REV-000182,CTR-00058,INV-000150,CUST-0021,2025-11,implementation,point_in_time,108300.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000183,CTR-00059,INV-000151,CUST-0021,2025-08,implementation,point_in_time,25300.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000184,CTR-00060,INV-000152,CUST-0022,2025-09,implementation,point_in_time,135500.0,0.0,BRL,Acme Brasil Ltda,4300-Implementation-Rev,recognized
REV-000185,CTR-00061,INV-000153,CUST-0023,2026-03,subscription,ratable,41175.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000186,CTR-00061,INV-000154,CUST-0023,2026-04,subscription,ratable,41175.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000187,CTR-00061,INV-000155,CUST-0023,2026-05,subscription,ratable,41175.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000188,CTR-00061,INV-000156,CUST-0023,2026-06,subscription,ratable,41175.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000189,CTR-00062,INV-000157,CUST-0023,2026-02,services,as_delivered,84100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000190,CTR-00062,INV-000158,CUST-0023,2026-03,services,as_delivered,84100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000191,CTR-00063,INV-000159,CUST-0023,2025-07,implementation,point_in_time,277400.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000192,CTR-00064,INV-000160,CUST-0023,2026-06,services,as_delivered,63250.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000193,CTR-00066,INV-000161,CUST-0025,2026-04,services,as_delivered,36898.15,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000194,CTR-00066,INV-000162,CUST-0025,2026-05,services,as_delivered,36898.15,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000195,CTR-00067,INV-000163,CUST-0025,2025-03,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000196,CTR-00067,INV-000163,CUST-0025,2025-04,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000197,CTR-00067,INV-000163,CUST-0025,2025-05,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000198,CTR-00067,INV-000164,CUST-0025,2025-06,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000199,CTR-00067,INV-000164,CUST-0025,2025-07,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000200,CTR-00067,INV-000164,CUST-0025,2025-08,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000201,CTR-00067,INV-000165,CUST-0025,2025-09,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000202,CTR-00067,INV-000165,CUST-0025,2025-10,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000203,CTR-00067,INV-000165,CUST-0025,2025-11,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000204,CTR-00067,INV-000166,CUST-0025,2025-12,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000205,CTR-00067,INV-000166,CUST-0025,2026-01,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000206,CTR-00067,INV-000166,CUST-0025,2026-02,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000207,CTR-00067,INV-000167,CUST-0025,2026-03,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000208,CTR-00067,INV-000167,CUST-0025,2026-04,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000209,CTR-00067,INV-000167,CUST-0025,2026-05,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000210,CTR-00067,INV-000168,CUST-0025,2026-06,subscription,ratable,11844.14,23688.27,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000211,CTR-00067,INV-000168,CUST-0025,2026-07,subscription,ratable,11844.14,11844.13,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000212,CTR-00067,INV-000168,CUST-0025,2026-08,subscription,ratable,11844.14,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,scheduled
REV-000213,CTR-00068,INV-000169,CUST-0026,2026-03,services,as_delivered,1023100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000214,CTR-00069,INV-000170,CUST-0026,2025-06,services,as_delivered,1238600.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000215,CTR-00069,INV-000171,CUST-0026,2025-07,services,as_delivered,1238600.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000216,CTR-00070,INV-000172,CUST-0026,2026-06,subscription,ratable,91033.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000217,CTR-00071,INV-000173,CUST-0027,2026-01,implementation,point_in_time,12800.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000218,CTR-00073,INV-000174,CUST-0028,2026-02,subscription,ratable,22558.33,45116.67,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000219,CTR-00073,INV-000174,CUST-0028,2026-03,subscription,ratable,22558.33,22558.34,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000220,CTR-00073,INV-000174,CUST-0028,2026-04,subscription,ratable,22558.33,0.01,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000221,CTR-00073,INV-000175,CUST-0028,2026-05,subscription,ratable,22558.33,45116.67,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000222,CTR-00073,INV-000175,CUST-0028,2026-06,subscription,ratable,22558.33,22558.34,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000223,CTR-00073,INV-000175,CUST-0028,2026-07,subscription,ratable,22558.33,0.01,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000224,CTR-00074,INV-000176,CUST-0028,2025-05,usage,point_in_time,32232.68,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000225,CTR-00074,INV-000177,CUST-0028,2025-06,usage,point_in_time,36981.02,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000226,CTR-00074,INV-000178,CUST-0028,2025-07,usage,point_in_time,22289.49,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000227,CTR-00074,INV-000179,CUST-0028,2025-08,usage,point_in_time,36614.08,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000228,CTR-00074,INV-000180,CUST-0028,2025-09,usage,point_in_time,36533.39,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000229,CTR-00074,INV-000181,CUST-0028,2025-10,usage,point_in_time,31896.51,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000230,CTR-00074,INV-000182,CUST-0028,2025-11,usage,point_in_time,34979.57,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000231,CTR-00074,INV-000183,CUST-0028,2025-12,usage,point_in_time,31433.95,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000232,CTR-00074,INV-000184,CUST-0028,2026-01,usage,point_in_time,38370.25,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000233,CTR-00074,INV-000185,CUST-0028,2026-02,usage,point_in_time,26815.96,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000234,CTR-00074,INV-000186,CUST-0028,2026-03,usage,point_in_time,22435.98,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000235,CTR-00074,INV-000187,CUST-0028,2026-04,usage,point_in_time,36150.84,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000236,CTR-00074,INV-000188,CUST-0028,2026-05,usage,point_in_time,28447.81,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000237,CTR-00074,INV-000189,CUST-0028,2026-06,usage,point_in_time,22337.47,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000238,CTR-00075,INV-000190,CUST-0029,2026-04,subscription,ratable,201580.46,2217385.06,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000239,CTR-00075,INV-000190,CUST-0029,2026-05,subscription,ratable,201580.46,2015804.6,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000240,CTR-00075,INV-000190,CUST-0029,2026-06,subscription,ratable,201580.46,1814224.14,MXN,Acme Mexico SA,4000-Subscription-Rev,recognized
REV-000241,CTR-00075,INV-000190,CUST-0029,2026-07,subscription,ratable,201580.46,1612643.68,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000242,CTR-00075,INV-000190,CUST-0029,2026-08,subscription,ratable,201580.46,1411063.22,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000243,CTR-00075,INV-000190,CUST-0029,2026-09,subscription,ratable,201580.46,1209482.76,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000244,CTR-00075,INV-000190,CUST-0029,2026-10,subscription,ratable,201580.46,1007902.3,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000245,CTR-00075,INV-000190,CUST-0029,2026-11,subscription,ratable,201580.46,806321.84,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000246,CTR-00075,INV-000190,CUST-0029,2026-12,subscription,ratable,201580.46,604741.38,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000247,CTR-00075,INV-000190,CUST-0029,2027-01,subscription,ratable,201580.46,403160.92,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000248,CTR-00075,INV-000190,CUST-0029,2027-02,subscription,ratable,201580.46,201580.46,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000249,CTR-00075,INV-000190,CUST-0029,2027-03,subscription,ratable,201580.46,0.0,MXN,Acme Mexico SA,4000-Subscription-Rev,scheduled
REV-000250,CTR-00077,INV-000191,CUST-0029,2026-02,usage,point_in_time,227239.24,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000251,CTR-00077,INV-000192,CUST-0029,2026-05,usage,point_in_time,221378.21,0.0,MXN,Acme Mexico SA,4100-Usage-Rev,recognized
REV-000252,CTR-00078,INV-000193,CUST-0029,2026-01,implementation,point_in_time,1634482.76,0.0,MXN,Acme Mexico SA,4300-Implementation-Rev,recognized
REV-000253,CTR-00079,INV-000194,CUST-0030,2025-12,subscription,ratable,138825.0,277650.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000254,CTR-00079,INV-000194,CUST-0030,2026-01,subscription,ratable,138825.0,138825.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000255,CTR-00079,INV-000194,CUST-0030,2026-02,subscription,ratable,138825.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000256,CTR-00079,INV-000195,CUST-0030,2026-03,subscription,ratable,138825.0,277650.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000257,CTR-00079,INV-000195,CUST-0030,2026-04,subscription,ratable,138825.0,138825.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000258,CTR-00079,INV-000195,CUST-0030,2026-05,subscription,ratable,138825.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000259,CTR-00079,INV-000196,CUST-0030,2026-06,subscription,ratable,138825.0,277650.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000260,CTR-00079,INV-000196,CUST-0030,2026-07,subscription,ratable,138825.0,138825.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000261,CTR-00079,INV-000196,CUST-0030,2026-08,subscription,ratable,138825.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000262,CTR-00080,INV-000197,CUST-0030,2025-06,usage,point_in_time,669100.99,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000263,CTR-00080,INV-000198,CUST-0030,2025-09,usage,point_in_time,463909.96,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000264,CTR-00080,INV-000199,CUST-0030,2025-12,usage,point_in_time,538659.51,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000265,CTR-00080,INV-000200,CUST-0030,2026-03,usage,point_in_time,449777.22,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000266,CTR-00080,INV-000201,CUST-0030,2026-06,usage,point_in_time,700278.34,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000267,CTR-00081,INV-000202,CUST-0030,2026-06,subscription,ratable,65091.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000268,CTR-00083,INV-000203,CUST-0031,2025-03,usage,point_in_time,44282.91,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000269,CTR-00083,INV-000204,CUST-0031,2025-04,usage,point_in_time,59722.93,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000270,CTR-00083,INV-000205,CUST-0031,2025-05,usage,point_in_time,49721.83,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000271,CTR-00083,INV-000206,CUST-0031,2025-06,usage,point_in_time,34839.47,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000272,CTR-00083,INV-000207,CUST-0031,2025-07,usage,point_in_time,46620.31,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000273,CTR-00083,INV-000208,CUST-0031,2025-08,usage,point_in_time,60671.78,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000274,CTR-00083,INV-000209,CUST-0031,2025-09,usage,point_in_time,46377.88,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000275,CTR-00083,INV-000210,CUST-0031,2025-10,usage,point_in_time,45133.19,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000276,CTR-00083,INV-000211,CUST-0031,2025-11,usage,point_in_time,63722.44,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000277,CTR-00083,INV-000212,CUST-0031,2025-12,usage,point_in_time,55029.05,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000278,CTR-00083,INV-000213,CUST-0031,2026-01,usage,point_in_time,53841.99,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000279,CTR-00083,INV-000214,CUST-0031,2026-02,usage,point_in_time,34909.04,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000280,CTR-00083,INV-000215,CUST-0031,2026-03,usage,point_in_time,37285.44,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000281,CTR-00083,INV-000216,CUST-0031,2026-04,usage,point_in_time,57403.29,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000282,CTR-00083,INV-000217,CUST-0031,2026-05,usage,point_in_time,59737.83,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000283,CTR-00083,INV-000218,CUST-0031,2026-06,usage,point_in_time,59937.93,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000284,CTR-00084,INV-000219,CUST-0031,2025-11,services,as_delivered,88937.01,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000285,CTR-00084,INV-000220,CUST-0031,2025-12,services,as_delivered,88937.01,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000286,CTR-00085,INV-000221,CUST-0031,2025-08,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000287,CTR-00085,INV-000222,CUST-0031,2025-09,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000288,CTR-00085,INV-000223,CUST-0031,2025-10,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000289,CTR-00085,INV-000224,CUST-0031,2025-11,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000290,CTR-00085,INV-000225,CUST-0031,2025-12,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000291,CTR-00085,INV-000226,CUST-0031,2026-01,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000292,CTR-00085,INV-000227,CUST-0031,2026-02,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000293,CTR-00085,INV-000228,CUST-0031,2026-03,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000294,CTR-00085,INV-000229,CUST-0031,2026-04,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000295,CTR-00085,INV-000230,CUST-0031,2026-05,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000296,CTR-00085,INV-000231,CUST-0031,2026-06,subscription,ratable,31850.39,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000297,CTR-00086,INV-000232,CUST-0031,2025-12,implementation,point_in_time,203464.57,0.0,GBP,Acme UK Ltd,4300-Implementation-Rev,recognized
REV-000298,CTR-00087,INV-000233,CUST-0032,2025-09,implementation,point_in_time,78888.89,0.0,EUR,Acme EU GmbH,4300-Implementation-Rev,recognized
REV-000299,CTR-00088,INV-000234,CUST-0032,2025-09,services,as_delivered,15462.96,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000300,CTR-00088,INV-000235,CUST-0032,2025-10,services,as_delivered,15462.96,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000301,CTR-00088,INV-000236,CUST-0032,2025-11,services,as_delivered,15462.96,0.0,EUR,Acme EU GmbH,4200-Services-Rev,recognized
REV-000302,CTR-00089,INV-000237,CUST-0032,2025-11,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000303,CTR-00089,INV-000238,CUST-0032,2025-12,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000304,CTR-00089,INV-000239,CUST-0032,2026-01,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000305,CTR-00089,INV-000240,CUST-0032,2026-02,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000306,CTR-00089,INV-000241,CUST-0032,2026-03,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000307,CTR-00089,INV-000242,CUST-0032,2026-04,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000308,CTR-00089,INV-000243,CUST-0032,2026-05,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000309,CTR-00089,INV-000244,CUST-0032,2026-06,subscription,ratable,13773.15,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000310,CTR-00090,INV-000245,CUST-0033,2026-01,services,as_delivered,1579100.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000311,CTR-00091,INV-000246,CUST-0033,2025-06,services,as_delivered,450950.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000312,CTR-00091,INV-000247,CUST-0033,2025-07,services,as_delivered,450950.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000313,CTR-00092,INV-000248,CUST-0033,2025-09,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000314,CTR-00092,INV-000249,CUST-0033,2025-10,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000315,CTR-00092,INV-000250,CUST-0033,2025-11,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000316,CTR-00092,INV-000251,CUST-0033,2025-12,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000317,CTR-00092,INV-000252,CUST-0033,2026-01,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000318,CTR-00092,INV-000253,CUST-0033,2026-02,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000319,CTR-00092,INV-000254,CUST-0033,2026-03,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000320,CTR-00092,INV-000255,CUST-0033,2026-04,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000321,CTR-00092,INV-000256,CUST-0033,2026-05,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000322,CTR-00092,INV-000257,CUST-0033,2026-06,subscription,ratable,215933.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000323,CTR-00093,INV-000258,CUST-0033,2026-06,subscription,ratable,102133.33,204266.67,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000324,CTR-00093,INV-000258,CUST-0033,2026-07,subscription,ratable,102133.33,102133.34,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000325,CTR-00093,INV-000258,CUST-0033,2026-08,subscription,ratable,102133.33,0.01,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000326,CTR-00094,INV-000259,CUST-0034,2026-06,implementation,point_in_time,15092.59,0.0,EUR,Acme EU GmbH,4300-Implementation-Rev,recognized
REV-000327,CTR-00095,INV-000260,CUST-0034,2026-03,subscription,ratable,578.7,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000328,CTR-00095,INV-000261,CUST-0034,2026-04,subscription,ratable,578.7,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000329,CTR-00095,INV-000262,CUST-0034,2026-05,subscription,ratable,578.7,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000330,CTR-00095,INV-000263,CUST-0034,2026-06,subscription,ratable,578.7,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000331,CTR-00096,INV-000264,CUST-0035,2026-03,subscription,ratable,1300.0,2600.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000332,CTR-00096,INV-000264,CUST-0035,2026-04,subscription,ratable,1300.0,1300.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000333,CTR-00096,INV-000264,CUST-0035,2026-05,subscription,ratable,1300.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000334,CTR-00096,INV-000265,CUST-0035,2026-06,subscription,ratable,1300.0,2600.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000335,CTR-00096,INV-000265,CUST-0035,2026-07,subscription,ratable,1300.0,1300.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000336,CTR-00096,INV-000265,CUST-0035,2026-08,subscription,ratable,1300.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,scheduled
REV-000337,CTR-00098,INV-000266,CUST-0036,2025-09,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000338,CTR-00098,INV-000267,CUST-0036,2025-10,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000339,CTR-00098,INV-000268,CUST-0036,2025-11,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000340,CTR-00098,INV-000269,CUST-0036,2025-12,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000341,CTR-00098,INV-000270,CUST-0036,2026-01,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000342,CTR-00098,INV-000271,CUST-0036,2026-02,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000343,CTR-00098,INV-000272,CUST-0036,2026-03,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000344,CTR-00098,INV-000273,CUST-0036,2026-04,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000345,CTR-00098,INV-000274,CUST-0036,2026-05,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000346,CTR-00098,INV-000275,CUST-0036,2026-06,subscription,ratable,6520.06,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000347,CTR-00099,INV-000276,CUST-0036,2025-11,usage,point_in_time,6497.94,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000348,CTR-00099,INV-000277,CUST-0036,2025-12,usage,point_in_time,11368.14,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000349,CTR-00099,INV-000278,CUST-0036,2026-01,usage,point_in_time,7995.88,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000350,CTR-00099,INV-000279,CUST-0036,2026-02,usage,point_in_time,9969.04,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000351,CTR-00099,INV-000280,CUST-0036,2026-03,usage,point_in_time,6799.46,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000352,CTR-00099,INV-000281,CUST-0036,2026-04,usage,point_in_time,8262.11,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000353,CTR-00099,INV-000282,CUST-0036,2026-05,usage,point_in_time,8663.57,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000354,CTR-00099,INV-000283,CUST-0036,2026-06,usage,point_in_time,10341.09,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000355,CTR-00100,INV-000284,CUST-0036,2025-12,usage,point_in_time,4158.77,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000356,CTR-00100,INV-000285,CUST-0036,2026-01,usage,point_in_time,2893.47,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000357,CTR-00100,INV-000286,CUST-0036,2026-02,usage,point_in_time,4082.47,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000358,CTR-00100,INV-000287,CUST-0036,2026-03,usage,point_in_time,3238.3,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000359,CTR-00100,INV-000288,CUST-0036,2026-04,usage,point_in_time,2749.71,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000360,CTR-00100,INV-000289,CUST-0036,2026-05,usage,point_in_time,4269.85,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
REV-000361,CTR-00100,INV-000290,CUST-0036,2026-06,usage,point_in_time,2692.07,0.0,EUR,Acme EU GmbH,4100-Usage-Rev,recognized
